INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT
40002146	4	0	2	146	TaskTools1_2	Thß Cüa Tát Mã	Nhi®m vø ðÕo cø.#r (Thß½ng S½n Phiêu Tuyªt)#rTát Mã viªt cho Tát Tang 1 bÑc m§t hàm, trên bì thß không ð« chæ nào cä.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002147	4	0	2	147	TaskTools3_6	C¦m Nang Cüa Tát Tang	Nhi®m vø ðÕo cø.#r (Sñ báo ðáp h§u hînh)#rDi®u kª chiªn th¡ng nß¾c Liêu.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002148	4	0	2	148	TaskTools7_4	Hàm Tiªu Hoa	Nhi®m vø ðÕo cø.#r (Nh± cö t§n g¯c)#rThü hµ hoa hàm tiªu cüa S½n Vi®t Tß¾ng Quân.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002149	4	0	2	149	TaskTools1_2	Thß Cüa TØ Vi	Nhi®m vø ðÕo cø.#r (Báo cáo tình hình nguy hi¬m)#rThß cüa TØ Vi viªt cho Thüy Tiên.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002150	4	0	2	150	TaskTools4_1	Long Phøng Ng÷c Bµi	Nhi®m vø ðÕo cø.#r (Dî vãng nhß mây khói)#rPhía sau cüa Ng÷c bµi có 1 hàng chæ r¤t nhö : "Ngû nguy®t ngû nh§t trß¶ng sinh ði®n, dÕ bán vô nhân tß ngæ th¶i."	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002151	4	0	2	151	TaskTools1_9	Quy Phong Bí C¤p	Nhi®m vø ðÕo cø. #r (Quy Phong Chi Mê) #rBinh khí ðä tÕo ð° t§p, ph¥n m£t ðã b¸ thay ð±i qua.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002152	4	0	2	152	TaskTools2_13	Thiên Sß Th¥n Kiªm	Nhi®m vø ðÕo cø.#r (Chiêu cu¯i cùng)#rVû khí c¥n thiªt ð¬ giªt chªt Thông Thiên.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002153	4	0	2	153	Ore_12	Linh Ki®n Cüa Vân Mçu ThÕch	Nhi®m vø ðÕo cø.#r (La B¯c yêu Vân Mçu)#r1 trong s¯ nhæng v§t ph¦m mà La B¯c ðang thu th§p.	1	0	0	7	10	-1	-1	1	-1	-1	10	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002154	4	0	2	154	Ore_11	Linh Ki®n Long Huyªt ThÕch	Nhi®m vø ðÕo cø.#r (La B¯c c¥n Long Huyªt)#r1 trong s¯ nhæng v§t ph¦m mà La B¯c ðang thu th§p.	1	0	0	7	10	-1	-1	1	-1	-1	10	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002155	4	0	2	155	Stiletto1_10	Cäm Thiên Th¥n Cung	Nhi®m vø ðÕo cø.#r (Tuy®t thª th¥n binh)#rTác ph¦m ð¡c ý cüa ÐÕi công trình sß Sách Mçu LÕp.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002156	4	0	2	156	TaskTools3_3	Mão Cüa A Y Na Làm Ra.	Nhi®m vø ðÕo cø.#r (Ca ca ng¯c)#rA Y Na làm mão cho La B¯c.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002157	4	0	2	157	TaskTools1_8	Dßþc T¬ Cüa C± L² LÕp	Nhi®m vø ðÕo cø.#r (Bánh bao không h¤p)#rDßþc ph¦m có th¬ khiªn cho ngß¶i sØ døng vînh vi­n không th¬ kéo ðßþc Cäm Thiên Th¥n Cung.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002158	4	0	2	158	Scroll_3	L®nh KÏ Cüa Dß½ng Vån Quäng	Nhi®m vø ðÕo cø.#r (SÑc lñc yªu ¾t)#rL®nh kÏ cüa Tß L®nh T¯ng Quân là Dß½ng Vån Quäng.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002159	4	0	2	159	Necklace_2	Kim Ty Hß½ng Nang	Nhi®m vø ðÕo cø.#r (Kim Ty Hß½ng Nang)#rTúi th½m ðßþc thêu b¢ng t½ vàng, do Løc Ngßng Sß½ng làm ra.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002160	4	0	2	160	CircularTaskTool3_4	Thi®p Tác Lâm	ÐÕo cø nhi®m vø. #r(H÷c häi vô nhai) #rMµt t¤m thi®p "Lan ðình t§p tñ" mô phöng.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002161	4	0	2	161	XinFa1_6	Y Ði¬n	ÐÕo cø nhi®m vø. #r(Y thu§t Tây thành) #rTh¥y thu¯c Tây thành A Duy Sâm NÕp viªt thành, Tô ThÑc trß¾c ðó không lâu ðã d¸ch nó sang tiªng Hán.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002162	4	0	2	162	TaskTools6_10	Ðµc Phong Vî Thßþng Trâm	ÐÕo cø nhi®m vø. #r(Häo huynh ð®) #rÐßþc ch÷n ra t× Hoa cäng ðµc phong thân thßþng.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002163	4	0	2	163	Spear4_10	Thái Dßþc Liêm Cüa Tô Phi	ÐÕo cø nhi®m vø. #r(Thái dßþc liêm cüa Tô Phi) #rMµt cái Thái dßþc liêm, xem ra ðã sØ døng r¤t nhi«u nåm.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002164	4	0	2	164	Bag2_4	Hµp Triêm Mãn Hôi Tr¥n	ÐÕo cø nhi®m vø. #r(thí luy®n tín døng) #rXem ra mµt hµp r¤t th¥n bí, không ai biªt trong hµp có bí m§t gì.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002165	4	0	2	165	CircularTaskTool3_4	TØ Ng÷ Châm CÑu Kinh Tàn Hi®t	ÐÕo cø nhi®m vø. #r(TØ ng÷ châm cÑu kinh) #rTàn hi®t "TØ ng÷ châm cÑu kinh" trong c± y thß, viªt toàn thu§t ngæ y h÷c không ð¥u không ðuôi.	1	0	0	7	30	-1	-1	1	-1	-1	30	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002166	4	0	2	166	XinFa1_6	Trang Ðính Häo Ðích TØ Ng÷ Châm CÑu Kinh	ÐÕo cø nhi®m vø. #r(3 ngß¶i ð°ng hành) #rTàn hi®t "TØ ng÷ châm cÑu kinh" trong c± y thß, ðã trang ðính lÕi.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002167	4	0	2	167	CircularTaskTool3_4	Hành Quân Bút Ký Tàn Hi®t	Nhi®m vø ðÕo cø. #R(Nhung mã không t±ng) #RVß½ng thi«u nguyên soái lúc Nam chinh b¡c chiªn ghi lÕi bút ký hành quân.	1	0	0	7	20	-1	-1	1	-1	-1	20	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40002168	4	0	2	168	XinFa1_6	Yên Chi Chiªn KÖ Lßþc	Nhi®m vø ðÕo cø. #R(Yên chi chiªn) #Rth¶i kÏ xuân thu ghi lÕi l¥n ðÕi chiªn thÑ nh¤t giæa T¤n qu¯c và T« qu¯c.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003000	4	0	3	0	TaskTools7_4	Mãn Nguy®t	Nhi®m vø ðÕo cø.#r1 ðóa hoa trà tuy®t ð©p.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003001	4	0	3	1	TaskTools7_4	Nhãn Nhi M¸	Nhi®m vø ðÕo cø.#r1 ðóa hoa trà tuy®t ð©p.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003002	4	0	3	2	TaskTools7_4	H°ng Trang T¯ Khoä	Nhi®m vø ðÕo cø.#r1 ðóa hoa trà tuy®t ð©p.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003003	4	0	3	3	TaskTools5_9	Vò Rßþu	Nhi®m vø ðÕo cø.#r#c00FF00 („n phím phäi có th¬ sØ døng: l¤y rßþu trong hû rßþu cüa Cái Bang.)#W	1	0	0	8	1	300031	66	0	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003004	4	0	3	4	TaskTools5_6	B° Ðào TØu	Nhi®m vø ðÕo cø.#r1 vò mÛ tØu töa hß½ng th½m ngát.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003005	4	0	3	5	TaskTools5_8	Ph¥n TØu	Nhi®m vø ðÕo cø.#r1 vò mÛ tØu töa hß½ng th½m ngát.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003006	4	0	3	6	TaskTools5_5	Quan NgoÕi BÕch TØu	Nhi®m vø ðÕo cø.#r1 vò mÛ tØu töa hß½ng th½m ngát.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003007	4	0	3	7	TaskTools5_7	Lê Hoa TØu	Nhi®m vø ðÕo cø.#r1 vò mÛ tØu töa hß½ng th½m ngát.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003008	4	0	3	8	TaskTools5_11	Ti¬u Thanh Xà	Nhi®m vø ðÕo cø.#r1 con r¡n nhö kÏ lÕ.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003009	4	0	3	9	TaskTools5_12	Ti¬u BÕch Xà	Nhi®m vø ðÕo cø.#r1 con r¡n nhö kÏ lÕ.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003010	4	0	3	10	TaskTools5_10	Ti¬u Hoàng Xà	Nhi®m vø ðÕo cø.#r1 con r¡n nhö kÏ lÕ.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003011	4	0	3	11	TaskTools6_1	Ðu¯c	ÐÕo cø nhi®m vø. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng: TÕi g¥n Thánh Höa Ðàn Quang Minh Ði®n l¤y lØa)	1	0	0	8	1	300032	65	0	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003012	4	0	3	12	TaskTools5_13	Tru Tiên Höa	Nhi®m vø ðÕo cø.#r1 ng÷n thánh höa ðang b×ng b×ng cháy.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003013	4	0	3	13	TaskTools5_14	Løc Tiên Höa	Nhi®m vø ðÕo cø.#r1 ng÷n thánh höa ðang b×ng b×ng cháy.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003014	4	0	3	14	TaskTools5_15	Hãm Tiên Höa	Nhi®m vø ðÕo cø.#r1 ng÷n thánh höa ðang b×ng b×ng cháy.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003015	4	0	3	15	TaskTools5_16	Tuy®t Tiên Höa	Nhi®m vø ðÕo cø.#r1 ng÷n thánh höa ðang b×ng b×ng cháy.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003016	4	0	3	16	TaskTools1_10	Ký Hi®u Quân T¯ng	ÐÕo cø nhi®m vø. #rGián ði®p T¯ng Tri«u ðã ð¬ lÕi ký hi®u liên lÕc tÕi Quang Minh Ði®n.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003017	4	0	3	17	TaskTools3_7	Ký Hi®u Ba Tß	ÐÕo cø nhi®m vø. #rGián ði®p Ba Tß ðã ð¬ lÕi ký hi®u liên lÕc tÕi Quang Minh Ði®n.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003018	4	0	3	18	TaskTools6_6	Ký Hi®u Quân Liêu	ÐÕo cø nhi®m vø. #rGián ði®p nß¾c Liêu ðã ð¬ lÕi ký hi®u liên lÕc tÕi Quang Minh Ði®n.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003019	4	0	3	19	TaskTools6_3	TØ Kim H° Lô	Nhi®m vø ðÕo cø.#r#c00FF00 („n phím phäi có th¬ sØ døng: h¤p thø linh khí trong mây cüa Võ Ðang S½n.)#W	1	0	0	8	1	300033	67	0	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003020	4	0	3	20	TaskTools6_2	Nµi Lñc	Nhi®m vø ðÕo cø.#rChân khí vô hình, phiêu diêu trong cõi huy«n hß, chï có th¬ sØ døng TØ kim h° lô m¾i thu th§p ðßþc.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003021	4	0	3	21	TaskTools6_4	Võ Ðang Linh Chi	Nhi®m vø ðÕo cø.#rDßþc li®u quý hiªm sinh trß·ng tñ nhiên · trên Võ Ðang S½n.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003022	4	0	3	22	TaskTools6_5	Võ Ðang Thü Ô	Nhi®m vø ðÕo cø.#rDßþc li®u quý hiªm sinh trß·ng tñ nhiên · trên Võ Ðang S½n.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003023	4	0	3	23	TaskTools4_2	Võ Ðang Nhân Sâm	Nhi®m vø ðÕo cø.#rDßþc li®u quý hiªm sinh trß·ng tñ nhiên · trên Võ Ðang S½n.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003024	4	0	3	24	TaskTools6_10	Y Døng Kim Châm	Nhi®m vø ðÕo cø.#r#c00FF00 („n phím phäi có th¬ sØ døng: châm cÑu vào huy®t v¸ cüa Ð°ng nhân trong Thiên Long Tñ.)#W	1	0	0	8	1	300034	70	0	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003025	4	0	3	25	TaskTools6_11	Y Døng ThuÖ Ngân	Nhi®m vø ðÕo cø.#rSau khi thích huy®t thí luy®n thành công, thuÖ ngân s¨ chäy t× trong ngß¶i cüa Ð°ng nhân ra.	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003026	4	0	3	26	TaskTools6_7	Th¶i Quang C½	Nhi®m vø ðÕo cø.#r#c00FF00 („n phím phäi có th¬ sØ døng: g¥n khu vñc c¥m kÏ thi h÷a, cùng hß·ng thø nhæng ký Ñc cüa chúng.)#W	1	0	0	8	1	300035	72	0	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003027	4	0	3	27	TaskTools6_13	Linh Ki®n Mµc Chª	Nhi®m vø ðÕo cø.#rLinh ki®n phái Tiêu Dao sØ døng chª tÕo tiêu khí c½ quan.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003028	4	0	3	28	TaskTools6_14	Linh Ki®n ThÕch Chª	Nhi®m vø ðÕo cø.#rLinh ki®n phái Tiêu Dao sØ døng chª tÕo tiêu khí c½ quan.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003029	4	0	3	29	TaskTools6_12	Linh Ki®n Ð°ng Chª	Nhi®m vø ðÕo cø.#rLinh ki®n phái Tiêu Dao sØ døng chª tÕo tiêu khí c½ quan.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003030	4	0	3	30	TaskTools6_3	Nga My Tiên Lµ	Nhi®m vø ðÕo cø.#r#c00FF00 („n phím phäi có th¬ sØ døng: nuôi phøng hoàng g¥n Nga My phøng hoàng.)#W	1	0	0	8	1	300036	68	0	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003031	4	0	3	31	TaskTools3_5	Trang SÑc B¸ M¤t	Nhi®m vø ðÕo cø.#rV§t ph¦m mà phái Nga My sØ døng ð¬ tª kÜ t± tiên, thß¶ng b¸ khï trµm m¤t.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003032	4	0	3	32	TaskTools6_9	Tª Ph¦m B¸ M¤t	Nhi®m vø ðÕo cø.#rV§t ph¦m mà phái Nga My sØ døng ð¬ tª kÜ t± tiên, thß¶ng b¸ khï trµm m¤t.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003033	4	0	3	33	TaskTools6_15	Châu Báu B¸ M¤t	Nhi®m vø ðÕo cø.#rV§t ph¦m mà phái Nga My sØ døng ð¬ tª kÜ t± tiên, thß¶ng b¸ khï trµm m¤t.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003034	4	0	3	34	TaskTools7_1	Ngû Ðµc Trùng	Nhi®m vø ðÕo cø.#r#c00FF00 („n phím phäi có th¬ sØ døng: nuôi dßÞng tinh túc ðµc v§t g¥n rß½ng ðµc v§t.)#W	1	0	0	8	1	300037	69	0	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003035	4	0	3	35	TaskTools6_16	Ðµc Ngô Công	Nhi®m vø ðÕo cø.#rÐµc v§t hoang dã · xung quang Tinh Túc Häi.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003036	4	0	3	36	TaskTools7_2	Ðµc Thi«m Th×	Nhi®m vø ðÕo cø.#rÐµc v§t hoang dã · xung quang Tinh Túc Häi.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003037	4	0	3	37	OtherTools2_1	Ðµc Tri Thù	Nhi®m vø ðÕo cø.#rÐµc v§t hoang dã · xung quang Tinh Túc Häi.	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003038	4	0	3	38	TaskTools5_6	Thiên Trì ThuÖ	Nhi®m vø ðÕo cø.#r#c00FF00 („n phím phäi có th¬ sØ døng: ðem Thiên Trì thüy ð± vào Thiên S½n Huy«n Bång Hµ)#W	1	0	0	8	1	300038	71	0	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003039	4	0	3	39	TaskTools5_8	ThÕch Lµ Thüy	Nhi®m vø ðÕo cø.#r#c00FF00 („n phím phäi có th¬ sØ døng: ðem ThÕch Lµ thüy ð± vào Thiên S½n Hàn Bång Hµ)#W	1	0	0	8	1	300038	71	0	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003040	4	0	3	40	TaskTools5_5	Lãnh Tuy«n Thüy	Nhi®m vø ðÕo cø.#r#c00FF00 („n phím phäi có th¬ sØ døng: ðem Lãnh Tuy«n Thüy ð± vào Thiên S½n Toái Bång Hµ)#W	1	0	0	8	1	300038	71	0	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003041	4	0	3	41	TaskTools5_7	Dung Bång Thüy	Nhi®m vø ðÕo cø.#r#c00FF00 („n phím phäi có th¬ sØ døng: ðem Dung Bång thüy ð± vào Thiên S½n Nham Bång Hµ)#W	1	0	0	8	1	300038	71	0	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003042	4	0	3	42	TaskTools7_3	B° Ðào Can	Nhi®m vø ðÕo cø.#rÐ£c sän trên ðïnh Thiên S½n	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003043	4	0	3	43	TaskTools7_4	Tuyªt Liên Hoa	Nhi®m vø ðÕo cø.#rÐ£c sän trên ðïnh Thiên S½n	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003044	4	0	3	44	OtherTools1_5	Dßa Cáp M§t	Nhi®m vø ðÕo cø.#rÐ£c sän trên ðïnh Thiên S½n	1	0	0	7	10	-1	-1	1	-1	-1	5	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003045	4	0	3	45	TaskTools1_2	Mµt Phong Thß	Nhi®m vø ðÕo cø	1	0	0	7	1	-1	-1	1	-1	-1	1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003046	4	0	3	46	Sword1_7	Ðao	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003047	4	0	3	47	Spear1_1	Thß½ng	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003048	4	0	3	48	Sword2_2	Kiªm	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003049	4	0	3	49	Spear2_10	Kích	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003050	4	0	3	50	Broadsword4_11	Phü	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003051	4	0	3	51	Spear2_1	Vi®t	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003052	4	0	3	52	Broadsword1_6	Câu	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003053	4	0	3	53	Spear4_1	Xoa	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003054	4	0	3	54	Spear4_4	Thäng	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003055	4	0	3	55	Spear4_10	Liêm	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003056	4	0	3	56	Broadsword4_6	Sóc	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003057	4	0	3	57	Broadsword2_10	B±ng	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003058	4	0	3	58	TaskTools2_2	Tiên	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003059	4	0	3	59	Broadsword4_7	Giän	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003060	4	0	3	60	Broadsword4_4	Chùy	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003061	4	0	3	61	Cuff2_6	Träo	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003062	4	0	3	62	Broadsword4_2	Thiªt Quäi	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003063	4	0	3	63	Annulus2_10	Lßu Tinh	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003078	4	0	3	78	XinFa1_3	D¸ch Kinh Trân Bän	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003079	4	0	3	79	XinFa1_6	Liên S½n Trân Bän	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003080	4	0	3	80	XinFa1_15	Qui Tàng Trân Bän	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003081	4	0	3	81	XinFa2_2	Hoàng Ðª Nµi Kinh Trân Bän	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003082	4	0	3	82	XinFa2_12	Thiên Kim Phß½ng Trân Bän	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003083	4	0	3	83	XinFa2_6	S½n Häi Kinh Trân Bän	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
40003084	4	0	3	84	XinFa3_5	Thüy Kinh Chú Trân Bän	Nhi®m vø ðÕo cø	1	0	0	7	20	-1	-1	1	-1	-1	-1	4	Nhi®m Vø ÐÕo Cø	1	0	2000	-1	0
