INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
27189	M¸ Ti¬u Manh Bäo Bäo	2718	75	9	0	1	100	10	692	500000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	551	826	1553	881	1102	1255	1380	1443	1631	1882	500	100	100	200	100	60000	27180
27190	Thành Niên M¸ Ti¬u Manh	2719	85	9	0	0	100	10	692	550000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	571	856	1610	913	1142	1357	1492	1560	1764	2035	500	100	100	200	100	60000	27190
27191	Biªn D¸ M¸ Ti¬u Manh	2719	85	9	1	0	100	10	692	550000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	595	893	1679	952	1190	1357	1492	1560	1764	2035	500	100	100	200	100	60000	27190
27192	Biªn D¸ M¸ Ti¬u Manh	2719	85	9	1	0	100	10	692	550000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	619	929	1748	991	1239	1357	1492	1560	1764	2035	500	100	100	200	100	60000	27190
27193	Biªn D¸ M¸ Ti¬u Manh	2719	85	9	1	0	100	10	692	550000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	644	966	1817	1031	1288	1357	1492	1560	1764	2035	500	100	100	200	100	60000	27190
27194	Biªn D¸ M¸ Ti¬u Manh	2719	85	9	1	0	100	10	692	550000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	668	1003	1886	1070	1337	1357	1492	1560	1764	2035	500	100	100	200	100	60000	27190
27195	Biªn D¸ M¸ Ti¬u Manh	2719	85	9	1	0	100	10	692	550000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	693	1040	1955	1109	1386	1357	1492	1560	1764	2035	500	100	100	200	100	60000	27190
27196	Biªn D¸ M¸ Ti¬u Manh	2719	85	9	1	0	100	10	692	550000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	717	1076	2024	1148	1435	1357	1492	1560	1764	2035	500	100	100	200	100	60000	27190
27197	Biªn D¸ M¸ Ti¬u Manh	2719	85	9	1	0	100	10	692	550000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	742	1113	2093	1187	1484	1357	1492	1560	1764	2035	500	100	100	200	100	60000	27190
27199	M¸ Ti¬u Manh Bäo Bäo	2719	85	9	0	1	100	10	692	550000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	571	856	1610	913	1142	1357	1492	1560	1764	2035	500	100	100	200	100	60000	27190
27200	Thành Niên M¸ Ti¬u Manh	2720	95	9	0	0	100	10	692	600000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	591	887	1668	946	1183	1459	1604	1677	1896	2388	500	100	100	200	100	60000	27200
27201	Biªn D¸ M¸ Ti¬u Manh	2720	95	9	1	0	100	10	692	600000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	613	920	1730	981	1227	1459	1604	1677	1896	2388	500	100	100	200	100	60000	27200
27202	Biªn D¸ M¸ Ti¬u Manh	2720	95	9	1	0	100	10	692	600000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	635	953	1793	1017	1271	1459	1604	1677	1896	2388	500	100	100	200	100	60000	27200
27203	Biªn D¸ M¸ Ti¬u Manh	2720	95	9	1	0	100	10	692	600000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	658	987	1855	1052	1316	1459	1604	1677	1896	2388	500	100	100	200	100	60000	27200
27204	Biªn D¸ M¸ Ti¬u Manh	2720	95	9	1	0	100	10	692	600000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	680	1020	1918	1088	1360	1459	1604	1677	1896	2388	500	100	100	200	100	60000	27200
27205	Biªn D¸ M¸ Ti¬u Manh	2720	95	9	1	0	100	10	692	600000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	702	1053	1980	1123	1404	1459	1604	1677	1896	2388	500	100	100	200	100	60000	27200
27206	Biªn D¸ M¸ Ti¬u Manh	2720	95	9	1	0	100	10	692	600000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	724	1086	2043	1159	1449	1459	1604	1677	1896	2388	500	100	100	200	100	60000	27200
27207	Biªn D¸ M¸ Ti¬u Manh	2720	95	9	1	0	100	10	692	600000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	746	1120	2105	1194	1493	1459	1604	1677	1896	2388	500	100	100	200	100	60000	27200
27208	Biªn D¸ M¸ Ti¬u Manh	2720	95	9	1	0	100	10	692	600000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	768	1153	2168	1230	1537	1459	1604	1677	1896	2388	500	100	100	200	100	60000	27200
27209	M¸ Ti¬u Manh Bäo Bäo	2720	95	9	0	1	100	10	692	600000	-1	-1	728	900000	660	550000	670	400000	666	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	591	887	1668	946	1183	1459	1604	1677	1896	2388	500	100	100	200	100	60000	27200
27210	C¥u C¥u Hùng Trß·ng Thành	2721	20	9	0	0	1000	10	694	250000	-1	-1	722	900000	662	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71624	1140	964	613	789	613	693	762	796	900	1039	800	150	20	20	10	60000	27210
27211	C¥u C¥u Hùng Biªn D¸	2721	20	9	1	0	1000	10	694	250000	-1	-1	722	900000	662	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71624	1311	1109	705	907	705	693	762	796	900	1039	800	150	20	20	10	60000	27210
27212	C¥u C¥u Hùng Biªn D¸	2721	20	9	1	0	1000	10	694	250000	-1	-1	722	900000	662	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71624	1482	1254	798	1026	798	693	762	796	900	1039	800	150	20	20	10	60000	27210
27219	C¥u C¥u Hùng Bäo Bäo	2721	20	9	0	1	1000	10	694	250000	-1	-1	722	900000	662	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71624	1140	964	613	789	613	693	762	796	900	1039	800	150	20	20	10	60000	27210
27220	Thành Niên MÛ Nhân Ngß	2722	5	9	0	0	1000	10	692	300000	-1	-1	728	900000	657	250000	730	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	469	703	1322	750	938	846	930	972	1099	1269	500	100	200	100	100	60000	27220
27221	Biªn D¸ MÛ Nhân Ngß	2722	5	9	1	0	1000	10	692	300000	-1	-1	728	900000	657	250000	730	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	539	809	1520	862	1078	846	930	972	1099	1269	500	100	200	100	100	60000	27220
27222	Biªn D¸ MÛ Nhân Ngß	2722	5	9	1	0	1000	10	692	300000	-1	-1	728	900000	657	250000	730	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	609	914	1719	975	1219	846	930	972	1099	1269	500	100	200	100	100	60000	27220
27229	MÛ Nhân Ngß Bäo Bäo	2722	5	9	0	1	1000	10	692	300000	-1	-1	728	900000	657	250000	730	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	469	703	1322	750	938	846	930	972	1099	1269	500	100	200	100	100	60000	27220
27230	Thành Niên MÛ Nhân Ngß	2723	45	9	0	0	1000	10	692	350000	-1	-1	728	900000	657	300000	730	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	489	734	1380	783	979	948	1042	1090	1232	1422	500	100	200	100	100	60000	27230
27231	Biªn D¸ MÛ Nhân Ngß	2723	45	9	1	0	1000	10	692	350000	-1	-1	728	900000	657	300000	730	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	538	807	1518	861	1076	948	1042	1090	1232	1422	500	100	200	100	100	60000	27230
27232	Biªn D¸ MÛ Nhân Ngß	2723	45	9	1	0	1000	10	692	350000	-1	-1	728	900000	657	300000	730	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	587	881	1656	939	1174	948	1042	1090	1232	1422	500	100	200	100	100	60000	27230
27233	Biªn D¸ MÛ Nhân Ngß	2723	45	9	1	0	1000	10	692	350000	-1	-1	728	900000	657	300000	730	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	636	954	1794	1018	1272	948	1042	1090	1232	1422	500	100	200	100	100	60000	27230
27239	MÛ Nhân Ngß Bäo Bäo	2723	45	9	0	1	1000	10	692	350000	-1	-1	728	900000	657	300000	730	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	489	734	1380	783	979	948	1042	1090	1232	1422	500	100	200	100	100	60000	27230
27240	Thành Niên MÛ Nhân Ngß	2724	55	9	0	0	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	510	765	1438	816	1020	1051	1156	1208	1366	1576	500	100	200	100	100	60000	27240
27241	Biªn D¸ MÛ Nhân Ngß	2724	55	9	1	0	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	548	822	1546	877	1096	1051	1156	1208	1366	1576	500	100	200	100	100	60000	27240
27242	Biªn D¸ MÛ Nhân Ngß	2724	55	9	1	0	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	586	879	1653	938	1173	1051	1156	1208	1366	1576	500	100	200	100	100	60000	27240
27243	Biªn D¸ MÛ Nhân Ngß	2724	55	9	1	0	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	624	937	1761	999	1249	1051	1156	1208	1366	1576	500	100	200	100	100	60000	27240
27244	Biªn D¸ MÛ Nhân Ngß	2724	55	9	1	0	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	663	994	1869	1060	1326	1051	1156	1208	1366	1576	500	100	200	100	100	60000	27240
27249	MÛ Nhân Ngß Bäo Bäo	2724	55	9	0	1	1000	10	692	400000	-1	-1	728	900000	657	350000	730	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	510	765	1438	816	1020	1051	1156	1208	1366	1576	500	100	200	100	100	60000	27240
27250	Thành Niên MÛ Nhân Ngß	2725	65	9	0	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	530	795	1496	848	1061	1153	1268	1325	1498	1729	500	100	200	100	100	60000	27250
27251	Biªn D¸ MÛ Nhân Ngß	2725	65	9	1	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	562	843	1585	899	1124	1153	1268	1325	1498	1729	500	100	200	100	100	60000	27250
27252	Biªn D¸ MÛ Nhân Ngß	2725	65	9	1	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	594	891	1675	950	1188	1153	1268	1325	1498	1729	500	100	200	100	100	60000	27250
27253	Biªn D¸ MÛ Nhân Ngß	2725	65	9	1	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	625	938	1765	1001	1251	1153	1268	1325	1498	1729	500	100	200	100	100	60000	27250
27254	Biªn D¸ MÛ Nhân Ngß	2725	65	9	1	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	657	986	1855	1052	1315	1153	1268	1325	1498	1729	500	100	200	100	100	60000	27250
27255	Biªn D¸ MÛ Nhân Ngß	2725	65	9	1	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	689	1034	1944	1103	1379	1153	1268	1325	1498	1729	500	100	200	100	100	60000	27250
27259	MÛ Nhân Ngß Bäo Bäo	2725	65	9	0	1	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	530	795	1496	848	1061	1153	1268	1325	1498	1729	500	100	200	100	100	60000	27250
27260	Thành Niên MÛ Nhân Ngß	2726	75	9	0	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	551	826	1553	881	1102	1255	1380	1443	1631	1882	500	100	200	100	100	60000	27260
27261	Biªn D¸ MÛ Nhân Ngß	2726	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	578	867	1631	925	1157	1255	1380	1443	1631	1882	500	100	200	100	100	60000	27260
27262	Biªn D¸ MÛ Nhân Ngß	2726	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	606	909	1709	969	1212	1255	1380	1443	1631	1882	500	100	200	100	100	60000	27260
27263	Biªn D¸ MÛ Nhân Ngß	2726	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	633	950	1786	1013	1267	1255	1380	1443	1631	1882	500	100	200	100	100	60000	27260
27264	Biªn D¸ MÛ Nhân Ngß	2726	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	661	991	1864	1057	1322	1255	1380	1443	1631	1882	500	100	200	100	100	60000	27260
27265	Biªn D¸ MÛ Nhân Ngß	2726	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	688	1033	1942	1102	1377	1255	1380	1443	1631	1882	500	100	200	100	100	60000	27260
27266	Biªn D¸ MÛ Nhân Ngß	2726	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	716	1074	2019	1146	1432	1255	1380	1443	1631	1882	500	100	200	100	100	60000	27260
27269	MÛ Nhân Ngß Bäo Bäo	2726	75	9	0	1	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	551	826	1553	881	1102	1255	1380	1443	1631	1882	500	100	200	100	100	60000	27260
27270	Thành Niên MÛ Nhân Ngß	2727	85	9	0	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	571	856	1610	913	1142	1357	1492	1560	1764	2035	500	100	200	100	100	60000	27270
27271	Biªn D¸ MÛ Nhân Ngß	2727	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	595	893	1679	952	1190	1357	1492	1560	1764	2035	500	100	200	100	100	60000	27270
27272	Biªn D¸ MÛ Nhân Ngß	2727	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	619	929	1748	991	1239	1357	1492	1560	1764	2035	500	100	200	100	100	60000	27270
27273	Biªn D¸ MÛ Nhân Ngß	2727	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	644	966	1817	1031	1288	1357	1492	1560	1764	2035	500	100	200	100	100	60000	27270
27274	Biªn D¸ MÛ Nhân Ngß	2727	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	668	1003	1886	1070	1337	1357	1492	1560	1764	2035	500	100	200	100	100	60000	27270
27275	Biªn D¸ MÛ Nhân Ngß	2727	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	693	1040	1955	1109	1386	1357	1492	1560	1764	2035	500	100	200	100	100	60000	27270
27276	Biªn D¸ MÛ Nhân Ngß	2727	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	717	1076	2024	1148	1435	1357	1492	1560	1764	2035	500	100	200	100	100	60000	27270
27277	Biªn D¸ MÛ Nhân Ngß	2727	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	742	1113	2093	1187	1484	1357	1492	1560	1764	2035	500	100	200	100	100	60000	27270
27279	MÛ Nhân Ngß Bäo Bäo	2727	85	9	0	1	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	571	856	1610	913	1142	1357	1492	1560	1764	2035	500	100	200	100	100	60000	27270
27280	Thành Niên MÛ Nhân Ngß	2728	95	9	0	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	591	887	1668	946	1183	1459	1604	1677	1896	2388	500	100	200	100	100	60000	27280
27281	Biªn D¸ MÛ Nhân Ngß	2728	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	613	920	1730	981	1227	1459	1604	1677	1896	2388	500	100	200	100	100	60000	27280
27282	Biªn D¸ MÛ Nhân Ngß	2728	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	635	953	1793	1017	1271	1459	1604	1677	1896	2388	500	100	200	100	100	60000	27280
27283	Biªn D¸ MÛ Nhân Ngß	2728	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	658	987	1855	1052	1316	1459	1604	1677	1896	2388	500	100	200	100	100	60000	27280
27284	Biªn D¸ MÛ Nhân Ngß	2728	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	680	1020	1918	1088	1360	1459	1604	1677	1896	2388	500	100	200	100	100	60000	27280
27285	Biªn D¸ MÛ Nhân Ngß	2728	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	702	1053	1980	1123	1404	1459	1604	1677	1896	2388	500	100	200	100	100	60000	27280
27286	Biªn D¸ MÛ Nhân Ngß	2728	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	724	1086	2043	1159	1449	1459	1604	1677	1896	2388	500	100	200	100	100	60000	27280
27287	Biªn D¸ MÛ Nhân Ngß	2728	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	746	1120	2105	1194	1493	1459	1604	1677	1896	2388	500	100	200	100	100	60000	27280
27288	Biªn D¸ MÛ Nhân Ngß	2728	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	768	1153	2168	1230	1537	1459	1604	1677	1896	2388	500	100	200	100	100	60000	27280
27289	MÛ Nhân Ngß Bäo Bäo	2728	95	9	0	1	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	591	887	1668	946	1183	1459	1604	1677	1896	2388	500	100	200	100	100	60000	27280
27290	Thiên B°ng Lãm Nguy®t Trß·ng Thành	2729	5	9	0	0	1	10	694	300000	-1	-1	722	900000	661	250000	726	100000	654	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1313	938	469	844	656	846	930	972	1099	1269	100	100	200	100	500	60000	27290
27291	Biªn D¸ Thiên B°ng Lãm Nguy®t	2729	5	9	1	0	1	10	694	300000	-1	-1	722	900000	661	250000	726	100000	654	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1510	1078	539	970	755	846	930	972	1099	1269	100	100	200	100	500	60000	27290
27292	Biªn D¸ Thiên B°ng Lãm Nguy®t	2729	5	9	1	0	1	10	694	300000	-1	-1	722	900000	661	250000	726	100000	654	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1707	1219	609	1097	853	846	930	972	1099	1269	100	100	200	100	500	60000	27290
27299	Thiên B°ng Lãm Nguy®t Bäo Bäo	2729	5	9	0	1	1	10	694	300000	-1	-1	722	900000	661	250000	726	100000	654	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1313	938	469	844	656	846	930	972	1099	1269	100	100	200	100	500	60000	27290
27300	Thiên B°ng Lãm Nguy®t Trß·ng Thành	2730	45	9	0	0	1	10	694	350000	-1	-1	722	900000	661	300000	726	150000	654	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1370	979	489	881	685	948	1042	1090	1232	1422	100	100	200	100	500	60000	27300
27301	Biªn D¸ Thiên B°ng Lãm Nguy®t	2730	45	9	1	0	1	10	694	350000	-1	-1	722	900000	661	300000	726	150000	654	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1507	1076	538	969	753	948	1042	1090	1232	1422	100	100	200	100	500	60000	27300
27302	Biªn D¸ Thiên B°ng Lãm Nguy®t	2730	45	9	1	0	1	10	694	350000	-1	-1	722	900000	661	300000	726	150000	654	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1644	1174	587	1057	822	948	1042	1090	1232	1422	100	100	200	100	500	60000	27300
27303	Biªn D¸ Thiên B°ng Lãm Nguy®t	2730	45	9	1	0	1	10	694	350000	-1	-1	722	900000	661	300000	726	150000	654	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1781	1272	636	1145	890	948	1042	1090	1232	1422	100	100	200	100	500	60000	27300
27309	Thiên B°ng Lãm Nguy®t Bäo Bäo	2730	45	9	0	1	1	10	694	350000	-1	-1	722	900000	661	300000	726	150000	654	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1370	979	489	881	685	948	1042	1090	1232	1422	100	100	200	100	500	60000	27300
27310	Thiên B°ng Lãm Nguy®t Trß·ng Thành	2731	55	9	0	0	1	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1428	1020	510	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	60000	27310
27311	Biªn D¸ Thiên B°ng Lãm Nguy®t	2731	55	9	1	0	1	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1535	1096	548	986	767	1051	1156	1208	1366	1576	100	100	200	100	500	60000	27310
27312	Biªn D¸ Thiên B°ng Lãm Nguy®t	2731	55	9	1	0	1	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1642	1173	586	1055	821	1051	1156	1208	1366	1576	100	100	200	100	500	60000	27310
27313	Biªn D¸ Thiên B°ng Lãm Nguy®t	2731	55	9	1	0	1	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1749	1249	624	1124	874	1051	1156	1208	1366	1576	100	100	200	100	500	60000	27310
27314	Biªn D¸ Thiên B°ng Lãm Nguy®t	2731	55	9	1	0	1	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1856	1326	663	1193	928	1051	1156	1208	1366	1576	100	100	200	100	500	60000	27310
27319	Thiên B°ng Lãm Nguy®t Bäo Bäo	2731	55	9	0	1	1	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1428	1020	510	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	60000	27310
27320	Thiên B°ng Lãm Nguy®t Trß·ng Thành	2732	65	9	0	0	1	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1485	1061	530	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	60000	27320
27321	Biªn D¸ Thiên B°ng Lãm Nguy®t	2732	65	9	1	0	1	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1574	1124	562	1012	787	1153	1268	1325	1498	1729	100	100	200	100	500	60000	27320
